Instance,Income
129015,74111.55423885134
129016,298139.5445321557
129017,175016.49336434068
129018,69978.48361369628
129019,61420.54907396327
129020,73890.9866812253
129021,50779.3966464831
129022,70491.02185061508
129023,52892.45271640467
129024,113881.95998251118
129025,658457.6436973906
129026,29116.563224300302
129027,168867.0625417782
129028,12763.912131293535
129029,514063.99653676973
129030,22174.297209040527
129031,412480.14924173965
129032,24360.288013708883
129033,34340.001034521425
129034,34694.464701631
129035,107102.01668283736
129036,164248.1336291904
129037,193570.69838385313
129038,34582.92337059031
129039,39407.40777815005
129040,82066.87197311483
129041,9573.731690616947
129042,98609.71225132831
129043,750832.1697838012
129044,13426.95257280984
129045,33430.23813188097
129046,62782.38834868276
129047,40358.61120358494
129048,154791.0788121937
129049,18374.618902548315
129050,62078.59665060821
129051,76761.7357173493
129052,57892.68837487144
129053,50234.77881553406
129054,84462.28025414432
129055,1033376.6582964809
129056,92272.22000405792
129057,145315.6907343048
129058,414117.35466412065
129059,67130.82758712661
129060,68512.86227460683
129061,30472.94322582385
129062,61459.48616067014
129063,58353.4180179775
129064,17714.67631726838
129065,41755.53198848187
129066,72666.77997993254
129067,167787.98674322394
129068,92787.39337437923
129069,55265.949317636434
129070,505264.34082521487
129071,27810.00379766808
129072,43818.10052136839
129073,33125.20399163927
129074,59990.315596112516
129075,21903.37073661933
129076,49520.14168984423
129077,29210.62880274776
129078,31187.72985927159
129079,88916.05026322161
129080,27715.393591165543
129081,37392.83682723381
129082,101039.32563094197
129083,56611.281656464766
129084,20494.63706907858
129085,78224.09991197202
129086,247529.98202418722
129087,50052.324801475515
129088,236508.8326637047
129089,11705.141111473244
129090,5022.1626523442665
129091,47726.67391085941
129092,245455.63002853026
129093,63865.1598085993
129094,54295.85378697795
129095,327289.6793323284
129096,82022.4992817308
129097,339713.02796419116
129098,200775.58739270217
129099,66162.78460782945
129100,92789.72352163415
129101,68377.60537701011
129102,56639.074876362574
129103,185472.87923741713
129104,80717.05890970133
129105,420245.0310651441
129106,85682.95086554912
129107,31976.995307984307
129108,13232.864149400833
129109,150062.50462309102
129110,38055.169379713414
129111,57076.9530344863
129112,20721.679992183264
129113,87332.40723176912
129114,56920.30332305911
129115,16292.180428058447
129116,74338.35147296818
129117,106526.66419438571
129118,16581.37722546822
129119,101831.02772141357
129120,37604.72474819435
129121,342350.71892131644
129122,256512.846847187
129123,91321.88040809656
129124,150673.1179618502
129125,61687.779806365215
129126,10903.165829847218
129127,83953.97342470693
129128,275575.45651902235
129129,59842.79671352239
129130,12685.900816020843
129131,164284.34524010046
129132,117597.49462889078
129133,328861.9748985098
129134,34370.180598783554
129135,86703.734088661
129136,206871.6428442979
129137,19173.58214937136
129138,83359.2020045773
129139,42087.62671663094
129140,198882.79578428032
129141,44591.02725949046
129142,34900.607420493725
129143,443722.8805945113
129144,97610.26869563361
129145,11604.219662638536
129146,233558.27542515402
129147,51748.19119368052
129148,68613.21561217276
129149,45886.08781011005
129150,102492.03690013723
129151,34279.53111283217
129152,60417.51866353953
129153,11748.260944855856
129154,30945.62694422241
129155,47493.579318093194
129156,32173.950416530475
129157,34784.76385637561
129158,77086.44205324093
129159,7804.246603094988
129160,40186.48150070363
129161,5240.625285959854
129162,75859.09452608824
129163,24110.716858987387
129164,42198.10252286732
129165,122556.04921516465
129166,25755.681586604227
129167,39402.598778646796
129168,194810.57760866778
129169,37292.43409586508
129170,15719.28179770296
129171,20376.749167575606
129172,28398.968050474487
129173,15661.894025192734
129174,46214.52228468236
129175,38844.43302037217
129176,60159.42755151617
129177,122212.44201829181
129178,78517.3267615114
129179,159791.13588225146
129180,1187219.7054271265
129181,219491.81465694978
129182,243294.8866076666
129183,62944.64364370877
129184,44328.07259858513
129185,89894.04385550095
129186,39169.76911717342
129187,300245.0119230185
129188,35818.00036907873
129189,47190.67469110349
129190,93687.57009597075
129191,47657.59620039664
129192,56651.45576531542
129193,59494.40476859514
129194,30806.7650947557
129195,296342.6328005479
129196,293225.3555595657
129197,60877.804185582805
129198,39064.75590351854
129199,260117.3717299748
129200,45815.798688689705
129201,40227.66868859605
129202,47106.279590779355
129203,33424.32159500887
129204,14294.481223124016
129205,216234.7964568353
129206,82405.90408031757
129207,63322.67502471352
129208,29128.091080856462
129209,67825.23524629597
129210,64481.191100770746
129211,538606.8135503493
129212,22728.60888448979
129213,178163.32437961586
129214,43868.40267798036
129215,131349.47783100812
129216,67094.36597788561
129217,73613.23266981334
129218,30412.733250451372
129219,135751.04447500219
129220,86344.48340790017
129221,53783.46979169059
129222,7102.511379485608
129223,88110.6846234314
129224,38634.566337846045
129225,396608.5995756908
129226,57612.0027596079
129227,89632.25858158724
129228,95336.49503023183
129229,57242.066411925574
129230,31832.374750989526
129231,69463.8490995729
129232,46283.29819115155
129233,30351.112295678548
129234,76712.35534890722
129235,45956.88409114657
129236,464586.03768619965
129237,11159.817034784444
129238,318480.0767974052
129239,123454.40097021496
129240,33093.69167357707
129241,19121.781627365304
129242,84127.63157086918
129243,1499545.1325407661
129244,136220.93619910473
129245,24283.590012294888
129246,74741.01507635153
129247,129699.39547385823
129248,53951.54175454018
129249,33520.25255455403
129250,58560.29899266711
129251,364775.644235602
129252,10455.95805577
129253,35499.29733211307
129254,274609.2908378221
129255,88158.64574744557
129256,15748.959432484347
129257,7921.2682828084335
129258,153253.05180625725
129259,30241.093007686817
129260,9356.53804944594
129261,306993.2919690067
129262,42177.074992498274
129263,69354.93231611223
129264,20444.834771668684
129265,11199.434388670032
129266,34092.964679061275
129267,47390.53493275363
129268,66634.78355450116
129269,338713.52780136414
129270,47458.97789576759
129271,36056.38089019311
129272,109130.46870553524
129273,99278.9312254322
129274,184579.35536489452
129275,32994.95900459794
129276,65618.3154871233
129277,260160.91255744654
129278,3133.5668562885376
129279,46319.46507032116
129280,128043.42105769768
129281,69998.60060460426
129282,72683.02904645265
129283,148780.56541491466
129284,41391.31635691012
129285,242122.92664941362
129286,144958.35772324607
129287,373133.4355410835
129288,135939.71710367283
129289,30934.755217041235
129290,126041.85748164779
129291,704367.8444215205
129292,113673.06325963288
129293,129120.30115412961
129294,34314.993561658855
129295,34462.551140074254
129296,182532.7346901333
129297,357176.8857095207
129298,48841.601746283886
129299,30268.23805556823
129300,34566.18034645459
129301,151277.58611894705
129302,152113.34808322132
129303,42868.23975088902
129304,18658.028610146088
129305,38376.33494520665
129306,109503.59546041323
129307,25475.28372985868
129308,70571.98605857238
129309,14670.796531067797
129310,31277.117965674515
129311,126418.2825420896
129312,8305.598225142017
129313,212873.568647908
129314,58319.18412372156
129315,193567.18591214938
129316,46818.03997634554
129317,41218.80582371864
129318,130474.41014225547
129319,309311.4802677494
129320,56231.14418051176
129321,200610.23036378954
129322,41931.96516235042
129323,-1262.0834665422437
129324,46397.88245115749
129325,102478.74620195983
129326,60989.95497358656
129327,46715.84064018575
129328,15757.407428095186
129329,60386.01835440213
129330,45242.31261853212
129331,435998.62620895036
129332,210576.85667554292
129333,71285.33221677574
129334,93902.48059514098
129335,29790.26686376371
129336,93871.16723379018
129337,128707.64525196704
129338,269897.1028024745
129339,18059.111595332775
129340,69948.58565906655
129341,36249.641033904816
129342,117319.59550945034
129343,245494.38893591773
129344,150680.69230393993
129345,63195.6687852338
129346,80379.48035719137
129347,23215.232455779646
129348,381595.35121483414
129349,64537.64182637999
129350,43383.69193127968
129351,24894.244189651934
129352,38637.0100965572
129353,24976.676084200648
129354,68151.87005601058
129355,249144.27431506012
129356,108251.46356532382
129357,184557.66531894478
129358,86677.79952121068
129359,107842.39520675737
129360,88093.88687876926
129361,54792.68369164243
129362,119559.97166353106
129363,14597.514168253703
129364,37960.69129268582
129365,80910.0116012437
129366,205983.04207459243
129367,170008.09887222416
129368,27196.259427501755
129369,205674.64051952522
129370,50341.876205173096
129371,185180.477391238
129372,25649.65970418052
129373,105508.44842230812
129374,204096.15296769136
129375,43001.27145828317
129376,32468.597171592784
129377,69655.88385643593
129378,496054.07044909854
129379,343766.5366392293
129380,26488.502469694296
129381,565507.1681497829
129382,44741.66651119254
129383,108110.2281353161
129384,261779.34430387392
129385,114970.28582101192
129386,212658.7777781097
129387,94083.35927750252
129388,32567.436726432286
129389,68803.28928069359
129390,1702.1720301543994
129391,60120.53189332852
129392,49366.161907550464
129393,40369.26960689275
129394,236210.90862520054
129395,236563.79053477797
129396,45113.824696910175
129397,79825.97047538636
129398,141135.9406920315
129399,16252.965493150985
129400,21029.000753203283
129401,126215.55968753851
129402,99390.68049543095
129403,33400.07506567208
129404,31874.759886583615
129405,15662.040058906574
129406,26699.12158214425
129407,34531.13020502529
129408,87708.88723907324
129409,36616.50079689026
129410,33991.525606498515
129411,28046.322208658912
129412,346485.0627032539
129413,39805.46799495989
129414,32420.529576505083
129415,62116.81910268374
129416,38314.09286008576
129417,827329.2664015518
129418,32799.20333692569
129419,101785.762149352
129420,33024.54449655603
129421,83625.06723991325
129422,50788.580731308386
129423,198233.14649864854
129424,259090.50341129047
129425,31497.57189339065
129426,105615.37789454452
129427,424695.4854878323
129428,9205.75661056134
129429,12552.635029010255
129430,30652.791399885624
129431,57214.689510770004
129432,49534.82559941861
129433,24622.57471555027
129434,21268.760263702756
129435,54695.83515422407
129436,29171.46058606665
129437,216752.98273092357
129438,65466.15300621301
129439,79301.19693585542
129440,234943.78449766687
129441,185630.79623220762
129442,21182.65470165423
129443,61243.117265872505
129444,34690.8237857515
129445,51947.57755565226
129446,227692.75605921916
129447,22684.607483658856
129448,58992.528522841436
129449,20756.649256636858
129450,733586.5575242692
129451,178354.39778295177
129452,40552.06440593104
129453,159513.51075744323
129454,214135.9095290253
129455,40424.003641031995
129456,56968.69058477532
129457,54248.58826530692
129458,154495.1501656064
129459,53269.50428556449
129460,22921.950173148496
129461,12887.885018898367
129462,12377.777296920423
129463,38445.1514816355
129464,41677.23634826871
129465,130027.20156869994
129466,74042.69660882559
129467,148676.7363662285
129468,27987.54718373142
129469,86441.78966421973
129470,87503.33304799782
129471,57851.3615370476
129472,26097.50511015024
129473,45749.201722973696
129474,42202.17088416696
129475,60242.11036728943
129476,335946.7618007207
129477,28906.51897041373
129478,6114.5252249882515
129479,88291.85081348824
129480,29303.365954072044
129481,38961.207285342214
129482,96695.88980644075
129483,48164.67127946372
129484,12362.903992825168
129485,39847.223313730094
129486,26636.50769805143
129487,6725.29129950317
129488,67109.17081764329
129489,87613.67803275303
129490,50127.04931510619
129491,101410.3467593436
129492,72059.90190381189
129493,90046.83187105124
129494,130037.37459734935
129495,46716.34519468063
129496,28749.856889150855
129497,112330.3428724852
129498,60896.64288287341
129499,1131239.570220025
129500,104946.235756786
129501,98771.78562861816
129502,106237.43568585877
129503,71122.04595046266
129504,93846.54891014133
129505,71103.64835334937
129506,117504.70073230051
129507,67827.06461668186
129508,265713.88342295337
129509,53442.52611172054
129510,169586.5700930659
129511,98530.95606186036
129512,65486.25584367282
129513,21405.169414479715
129514,73635.55953532181
129515,218979.77296374916
129516,21594.781171615115
129517,34186.19171644836
129518,25856.111883027494
129519,10472.044920314444
129520,36469.21454537617
129521,57412.68017277039
129522,10977.073131767549
129523,23375.74232737289
129524,270107.1627938027
129525,7655.2590551441235
129526,21080.735609513857
129527,147017.98502785197
129528,61569.68275391474
129529,23880.27035953242
129530,97764.63731619128
129531,27889.99834256914
129532,39922.60037495464
129533,26931.461017696554
129534,476283.8093364224
129535,53363.02592514199
129536,14726.384045800376
129537,49480.218346553185
129538,463335.6406279651
129539,26881.238181210014
129540,61334.857865530015
129541,56123.04158003236
129542,210883.84280422027
129543,32912.98633169277
129544,162927.64748885637
129545,8213.9379341753
129546,59845.09810984093
129547,213581.55085372197
129548,31071.145108399036
129549,117717.17897322915
129550,36987.094494763354
129551,50337.247276449576
129552,235856.30422056367
129553,37867.03241151789
129554,277196.0173239761
129555,27682.208200133664
129556,36553.15449469287
129557,159651.38119931403
129558,70973.22377317543
129559,30583.87942206215
129560,3246.397174336267
129561,110563.85205345383
129562,17531.232136794217
129563,138862.0027522245
129564,26580.713825732222
129565,142605.6733983602
129566,53859.535668105265
129567,23897.22492104252
129568,856295.1294677997
129569,34608.96464963951
129570,101426.58507054666
129571,34887.29222132184
129572,79260.87294714466
129573,30377.262664813104
129574,419901.8316949166
129575,35622.211307709156
129576,98435.61136098321
129577,8028.581388286418
129578,93266.38042401726
129579,56977.46839343355
129580,90474.1027098351
129581,254225.29050225212
129582,46040.63473096746
129583,25008.12989554279
129584,169056.9234341251
129585,58360.1968932899
129586,34270.15017858921
129587,444594.33404077275
129588,152126.68836095164
129589,56190.90164519565
129590,501270.20938495314
129591,43949.389316503
129592,110285.6726076385
129593,20799.320725056958
129594,14538.906109519476
129595,41320.96837187415
129596,25893.024518839353
129597,52332.19891702117
129598,34265.66380706247
129599,63563.37353580793
129600,22842.303173693337
129601,157629.16044056293
129602,117706.89333099892
129603,56410.942287076825
129604,22985.070992579735
129605,48958.34003440714
129606,321223.77656470495
129607,34593.28441584377
129608,46870.348967643615
129609,112451.78259771231
129610,94974.89252966773
129611,48238.24303057839
129612,59594.54010436363
129613,31762.112702218146
129614,377366.0177382602
129615,63819.08540825577
129616,170225.35615362486
129617,258674.00309517622
129618,29574.079616977357
129619,356474.14581386425
129620,133049.44226430965
129621,290575.8817651629
129622,82270.21167983145
129623,97696.30857449665
129624,93729.22521038695
129625,7006.790693929006
129626,38647.44882309637
129627,48818.44741520992
129628,74217.25432287266
129629,53590.293055751536
129630,236010.83103936198
129631,25815.013567862487
129632,93883.07682334654
129633,51738.610484173136
129634,248748.43965640766
129635,36264.59846880586
129636,33413.313273786036
129637,68959.66346718046
129638,78392.34318511245
129639,35181.39708337027
129640,183991.44286888247
129641,163045.89433616865
129642,216741.01917315988
129643,46654.37372444838
129644,20380.600713894728
129645,43559.77422438203
129646,92754.33327892733
129647,-1168.065626362647
129648,31448.963434219375
129649,72271.80117517852
129650,319379.2380411847
129651,72478.88793595412
129652,85114.74166084624
129653,70299.89529029003
129654,298621.0426377198
129655,42772.664166324714
129656,40502.08298536738
129657,25848.63649788187
129658,16668.527036362582
129659,261011.5467724479
129660,147418.1021195171
129661,5850.851840944905
129662,30484.53488052703
129663,154783.41867376282
129664,47845.203691805444
129665,271808.67320735793
129666,24512.01229225118
129667,139493.42809939108
129668,182576.14123142778
129669,93415.95601323822
129670,157355.10662892158
129671,32305.340917985963
129672,136499.3793378563
129673,74933.70247226012
129674,112396.19969779968
129675,13249.160905215422
129676,51329.78689225763
129677,221635.64267181596
129678,183354.41922643755
129679,227691.51198973213
129680,107336.35403816597
129681,59061.10670122828
129682,473700.0525643168
129683,607059.1800064187
129684,71553.1960574616
129685,31111.41963213671
129686,69027.18600370058
129687,35119.16880974467
129688,15427.928628903575
129689,65950.82675431881
129690,40955.14814704833
129691,102855.51082770682
129692,48723.828703609426
129693,101200.51472594512
129694,232709.09007261085
129695,30139.873578163664
129696,193628.30937511264
129697,26848.784793405506
129698,14562.132292365257
129699,187787.37595804303
129700,80192.75698935626
129701,156454.21010236346
129702,398899.26001334394
129703,6067.715220754995
129704,55229.94458910244
129705,97717.12610072334
129706,79803.07781184102
129707,119286.05314892423
129708,142201.78823382783
129709,29035.805893235713
129710,59720.087352892435
129711,92305.87334326476
129712,75679.60465183319
129713,46083.00836213038
129714,43099.68128587333
129715,177090.0229361757
129716,76711.82208770051
129717,68693.41831295364
129718,121157.71488837045
129719,165154.5376426251
129720,103364.9717287526
129721,156247.870825077
129722,74550.64129606803
129723,41319.194665940035
129724,136884.96538223128
129725,62494.90130044816
129726,350125.7345238561
129727,61839.9604845224
129728,11576.172761354836
129729,39377.80602794434
129730,35976.93678615971
129731,117448.14754756876
129732,54641.95708497614
129733,44224.65376277412
129734,26601.325259296053
129735,107917.12702369665
129736,81099.3027753547
129737,30702.90885585193
129738,365261.87456535915
129739,47892.34384116207
129740,25497.719957319187
129741,43955.10800472293
129742,232528.14278220647
129743,29529.475224119462
129744,368969.8729859151
129745,51140.54001042828
129746,36392.89085814891
129747,132996.57127984034
129748,69056.30675970524
129749,3449.195015715186
129750,34581.49820768112
129751,39609.00235152096
129752,160960.47659533937
129753,540200.6841102111
129754,123070.04962140067
129755,48186.60866629986
129756,117839.07990728292
129757,48456.55617137398
129758,51206.29450549807
129759,37484.45149551394
129760,83857.0535252837
129761,58735.60330710765
129762,27218.535868531082
129763,76541.62377519756
129764,35504.2421966084
129765,53211.62987486799
129766,37804.764791221955
129767,52455.05895535389
129768,155518.11226656084
129769,117791.64391612212
129770,33840.73472131455
129771,206142.1418891021
129772,4958.108522603852
129773,24408.097436337044
129774,44693.37413032543
129775,196519.9428017656
129776,15554.306454320047
129777,49575.5554878961
129778,224184.43423107173
129779,137612.66702168033
129780,112220.93304151982
129781,31168.688176421958
129782,171420.58804946984
129783,47354.23831705178
129784,19970.599224194444
129785,95472.76309396404
129786,256489.24945259542
129787,50997.998681850404
129788,170154.97361720912
129789,84737.88519780984
129790,82691.65620171466
129791,460940.6731681678
129792,94615.49891094565
129793,202198.944914363
129794,28758.533678412434
129795,8124.34250275343
129796,76330.4590172517
129797,63912.98975885575
129798,50944.6517333007
129799,34886.00975623963
129800,16743.733367687873
129801,67400.70292174038
129802,34555.558843092134
129803,245538.86284136146
129804,15816.40539146129
129805,43657.28715635477
129806,45022.109500509
129807,35885.66620115143
129808,32335.90294951389
129809,58487.12569632607
129810,189783.10664331674
129811,93100.43455778793
129812,219147.87325066671
129813,49541.31569622757
129814,3872.174362932961
129815,33642.64534540116
129816,42657.31150518288
129817,69788.43743018534
129818,140445.14136826876
129819,241484.27925879686
129820,33267.848472583384
129821,114293.79659683345
129822,120252.52912189892
129823,41543.33374175097
129824,313069.43865787104
129825,24221.6113224497
129826,178978.57943780278
129827,346127.85510872386
129828,42263.01381677763
129829,76074.16614455287
129830,64853.133863048555
129831,32980.12548109289
129832,111314.28968128852
129833,47427.371724119104
129834,27142.056609344774
129835,24515.63951105359
129836,133447.47638363251
129837,33704.11740497791
129838,24804.044377908504
129839,9308.34324175349
129840,41021.602977039656
129841,64240.15880774288
129842,25443.03100558713
129843,24535.32329045209
129844,118676.39279517578
129845,16164.836441974816
129846,37932.1246994535
129847,13749.281196752185
129848,31997.943814302515
129849,39610.152145144035
129850,71524.76681354512
129851,174741.4069859707
129852,30998.672988756807
129853,196268.6131959677
129854,26770.26553296988
129855,88047.4905954713
129856,44761.76328780201
129857,68418.59094584768
129858,24670.61460116331
129859,29150.20074194298
129860,19895.86690636185
129861,113896.9124523269
129862,195194.67736900478
129863,41930.61848046418
129864,198319.03892649332
129865,506599.2198273272
129866,46185.25695066809
129867,175198.90315461613
129868,75366.24423823685
129869,65507.660038317284
129870,167141.8233897599
129871,67990.53195155655
129872,81992.5238143711
129873,241490.37585864795
129874,56563.27665364971
129875,98043.4231164743
129876,43615.047766187534
129877,29677.791051878146
129878,41663.17936128879
129879,7989.987804198
129880,107761.50105661816
129881,52105.20990453074
129882,121198.88301455611
129883,321231.4895106481
129884,90089.96692229046
129885,169283.37066358706
129886,46513.739806556274
129887,54733.38304283693
129888,39267.858839438544
129889,288641.9611072711
129890,32555.172810823078
129891,41251.92142183637
129892,211622.75277674152
129893,34210.7281546464
129894,50891.497852947265
129895,33922.71535954988
129896,71925.14005682216
129897,58162.626735016784
129898,107060.28805325038
129899,9435.183451384726
129900,38793.90198728489
129901,85057.83632590738
129902,39282.630684091135
129903,46010.560652042506
129904,48429.6447467635
129905,240904.32877659137
129906,245862.11532625795
129907,63897.58013726668
129908,45909.400302152404
129909,74801.49173760465
129910,27896.09318947411
129911,139353.91809494156
129912,223607.88523823224
129913,31271.231299261948
129914,18894.035919800106
129915,168748.02442731374
129916,18915.87897914992
129917,78756.7586692765
129918,13668.51073229972
129919,209146.31401272333
129920,9390.42416334696
129921,33953.885592890394
129922,73169.41295620312
129923,218623.15467358346
129924,77376.42318686422
129925,153013.38520568478
129926,163767.15562123232
129927,64058.60952396556
129928,15565.661812450395
129929,14210.177207315961
129930,66165.57509869958
129931,30424.931553551705
129932,35516.18667196715
129933,26282.44595267041
129934,65658.3240620005
129935,63209.438076389284
129936,36329.680438512776
129937,23564.266282550867
129938,53699.80173643879
129939,112897.68892005141
129940,93550.44962645756
129941,356948.25597870565
129942,29467.741148033183
129943,158641.64899184028
129944,93077.19860653144
129945,171159.68184158267
129946,193845.21839496854
129947,71993.87096348153
129948,51610.00034220129
129949,68921.80056919143
129950,161288.433583393
129951,16804.8160620947
129952,62875.16736810031
129953,104602.1687740509
129954,48800.1918578566
129955,107888.77420523511
129956,117655.83326441643
129957,20591.86037738209
129958,10283.71545904895
129959,111007.5011381461
129960,63852.50435580759
129961,60301.37345093674
129962,245468.91631306123
129963,28100.741115512355
129964,198875.01199846854
129965,40497.56622377146
129966,75328.81429216477
129967,150281.98268449414
129968,218099.69886116806
129969,37823.84835495645
129970,106486.58739113835
129971,60511.51057586354
129972,60776.477729312945
129973,48461.09693551406
129974,65240.84375995479
129975,197651.65948441447
129976,43302.17380238087
129977,19464.575128778677
129978,74561.08610625414
129979,196513.3692293404
129980,110184.4269341545
129981,178003.25461206195
129982,305113.44277167984
129983,71817.70715783027
129984,24795.395536785887
129985,169744.92631825726
129986,49303.120157716614
129987,83988.5032479729
129988,62429.679324431614
129989,24953.449105014504
129990,544436.832308617
129991,39150.94022608444
129992,60142.51083593779
129993,29521.644013736368
129994,18321.385626206986
129995,36815.55294114284
129996,51504.347950067444
129997,107527.9844933714
129998,123956.47081216503
129999,79356.22628842614
130000,25327.74901373489
130001,34967.35435676229
130002,34786.75072440311
130003,162766.8571462867
130004,46282.90322217487
130005,110845.80618323355
130006,244856.25653497467
130007,32241.678780619255
130008,200490.25214889063
130009,125610.33206505468
130010,40378.37939493465
130011,32339.745330563983
130012,270822.861162333
130013,58111.24094925057
130014,99126.18036116227
130015,73331.18051391953
130016,158943.52986488928
130017,44270.78346193523
130018,90728.34958590813
130019,27483.96520678441
130020,141967.89757738682
130021,20579.807675213062
130022,38739.02106057156
130023,109728.71513842446
130024,77249.46115222889
130025,436143.92534482776
130026,205570.3599226119
130027,59674.16960209694
130028,48947.95647947171
130029,165219.51689580322
130030,31413.426537544172
130031,233874.96816655816
130032,97136.21652774299
130033,80872.75044567899
130034,76564.94086697548
130035,70909.32346310165
130036,24355.123294565892
130037,322494.30427843996
130038,20529.23570827236
130039,73818.59179771323
130040,3038.643237119595
130041,34665.755130852776
130042,56227.592071211126
130043,464197.2744172248
130044,26023.503073339656
130045,-42.869234713757294
130046,490726.303938249
130047,52343.640945817395
130048,10690.27433929782
130049,28240.22752308446
130050,88150.00013988679
130051,438081.9774460878
130052,95689.65582072674
130053,50169.78631948171
130054,186690.08265431563
130055,83897.46715684888
130056,21123.066377830015
130057,200047.19624216922
130058,214119.64772181417
130059,62862.24942896303
130060,41048.01069508916
130061,385310.99669368786
130062,117518.45391647672
130063,73178.4449622398
130064,83774.05806214425
130065,101555.9815953593
130066,218593.04916698474
130067,57220.16023258342
130068,88531.002561592
130069,17887.61333588746
130070,33990.106334974604
130071,42140.51290443378
130072,75071.98899936158
130073,50834.95638896731
130074,284306.5223179445
130075,22961.163585682974
130076,237399.50759491647
130077,98885.0301995482
130078,49527.769032051416
130079,144168.98335479118
130080,81075.26385469697
130081,148670.81968209337
130082,110431.85537545133
130083,155605.42833553796
130084,5047.241181594712
130085,30752.644540025805
130086,47671.85877021138
130087,78908.49361892551
130088,67635.7187507003
130089,41338.00450461683
130090,48357.14953433941
130091,152299.50390920512
130092,43871.12073039534
130093,67821.41883913356
130094,22934.558719368266
130095,128295.91143194189
130096,133624.36562054264
130097,129536.55709308533
130098,173835.8508511284
130099,10959.842930261048
130100,30344.53728727803
130101,530477.9932946187
130102,118769.04103876033
130103,62426.47674887007
130104,62641.09731577997
130105,32236.995409634834
130106,152252.90781943352
130107,96459.47858373827
130108,161124.81604063115
130109,115059.69210887773
130110,86977.83504696429
130111,218514.4177587121
130112,175420.70518305208
130113,36483.94445603399
130114,56643.32546840485
130115,110181.94904146768
130116,151924.4254834209
130117,61638.94067133003
130118,11427.706421646837
130119,39580.72282718767
130120,292526.91345466697
130121,56145.72396924372
130122,238618.56773979377
130123,63901.78927045019
130124,37006.28259487109
130125,417088.5664929406
130126,2069.0601286299875
130127,60390.320497234636
130128,31727.095438167456
130129,75830.2972879494
130130,47420.55317853749
130131,40585.3285846878
130132,88541.29382648185
130133,46440.4744758091
130134,45911.88226524847
130135,9694.353133507942
130136,35869.531087741234
130137,57779.71512725823
130138,67148.07111517446
130139,251100.70289774408
130140,224431.67460122486
130141,17309.803999397132
130142,13722.388711154845
130143,58539.128414502375
130144,128203.11284886251
130145,28404.259690181047
130146,45506.88601431293
130147,29682.993697405444
130148,32262.173693192384
130149,65377.18751391167
130150,24124.73951036595
130151,18086.234459254316
130152,66993.24143781602
130153,19264.464479425493
130154,96719.98864891089
130155,96925.19181710822
130156,75569.00253195176
130157,41001.9434550791
130158,135024.98967808505
130159,32224.791350463653
130160,35495.35676406674
130161,64023.7855974889
130162,77949.58853409918
130163,58286.90647054143
130164,56468.02241241834
130165,39834.261663946956
130166,143819.97600066412
130167,300480.78154557873
130168,55686.68183750139
130169,38714.71729301732
130170,120632.92709037338
130171,618073.6024260697
130172,84761.04922526621
130173,146619.06457696392
130174,17013.712063715084
130175,65650.78517395184
130176,84778.90315069587
130177,84186.36144923478
130178,23624.642857749073
130179,360149.0136965533
130180,15444.832962731287
130181,41882.628335957954
130182,94479.36952979655
130183,19157.68882269585
130184,50065.871220676985
130185,322563.84149987606
130186,74539.11862307212
130187,39089.99391369602
130188,59662.91451593976
130189,179742.34605597833
130190,137187.18220034437
130191,21520.88294099711
130192,246508.84261621794
130193,37390.336458880854
130194,207139.86058694473
130195,195666.73309669245
130196,40398.824367808884
130197,33017.91085895031
130198,96110.95190516244
130199,374145.7102430078
130200,15239.061710399868
130201,7917.962407710178
130202,29158.073349563052
130203,76020.61208760747
130204,19570.327640218013
130205,25414.71996553144
130206,31778.18247298252
130207,80599.18470426244
130208,67114.05700929166
130209,102035.02287633378
130210,124781.71589072436
130211,135632.3023853223
130212,235024.3848015624
130213,47429.14309342025
130214,20101.054989191805
130215,50492.447518996225
130216,119686.88580447187
130217,18725.744440074934
130218,50686.62414873765
130219,25154.538948590696
130220,5841.886162004152
130221,76052.69761086669
130222,35298.98824487399
130223,39754.865959817726
130224,52893.952300079116
130225,44992.9311767053
130226,78878.94371020468
130227,250266.6798384013
130228,18381.814289803697
130229,147828.47011982425
130230,247032.2324413211
130231,195113.4150373144
130232,43467.01643920165
130233,344139.8188647079
130234,31104.32394110881
130235,100975.08588512121
130236,94624.72447789864
130237,31805.197648319296
130238,150043.74323423253
130239,90340.51184555537
130240,464473.2020267385
130241,48132.36860677038
130242,29560.79100827257
130243,15309.134220284648
130244,99830.12806435008
130245,112226.54024854478
130246,85937.34849796958
130247,59323.252458511204
130248,123891.27827594498
130249,102862.83642176507
130250,66876.82164408761
130251,208557.7295303779
130252,4784.1029397378625
130253,144739.95763239864
130254,91672.91085735918
130255,17454.367159850015
130256,226960.5892449307
130257,240111.30063512558
130258,348164.318973257
130259,62982.80227298085
130260,4372.275933864785
130261,36425.28604988802
130262,99333.75568074985
130263,12808.139381609157
130264,70527.55878956444
130265,34269.02023638479
130266,227192.81788646977
130267,202234.4296882016
130268,57714.318710355845
130269,115820.13038337113
130270,48719.65570239177
130271,143849.12242880955
130272,41171.413942438245
130273,64434.6866741183
130274,49584.39649935372
130275,32282.427235348176
130276,65819.72782101156
130277,153146.90239864454
130278,70259.47674678444
130279,12126.651395649682
130280,146789.46044618377
130281,63858.714565261136
130282,350987.5379827027
130283,18887.630557787426
130284,30847.705800697455
130285,422592.6204261004
130286,61730.90842767103
